Destination,Prefix,Rate
Albania - Fixed - Amc,35537853,0.2467
Albania - Fixed - Amc,35537870,0.2467
Albania - Fixed - Amc,35537890,0.2467
Albania - Fixed - Amc,35538150,0.2467
Albania - Fixed - Amc,35538151,0.2467
Albania - Fixed - Amc,35538152,0.2467
Albania - Fixed - Amc,35538240,0.2467
Albania - Fixed - Amc,35538241,0.2467
Albania - Fixed - Amc,35538350,0.2467
Albania - Fixed - Amc,35538423,0.2467
Albania - Fixed - Amc,35538470,0.2467
Albania - Fixed - Amc,35538523,0.2467
Albania - Fixed - Amc,35538593,0.2467
Albania - Fixed - Amc,35538623,0.2467
Albania - Fixed - Amc,35538650,0.2467
Albania - Fixed - Amc,35538680,0.2467
Albania - Fixed - Amc,35538693,0.2467
Albania - Fixed - Amc,35538725,0.2467
Albania - Fixed - Amc,35538790,0.2467
Albania - Fixed - Amc,35538850,0.2467
Albania - Fixed - Amc,35538923,0.2467
Albania - Fixed - Amc,35538940,0.2467
Albania - Fixed - Amc,35538980,0.2467
Albania - Fixed - Amc,35539150,0.2467
Albania - Fixed - Amc,35539151,0.2467
Albania - Fixed - Amc,35539240,0.2467
Albania - Fixed - Amc,35539241,0.2467
Albania - Fixed - Amc,35539360,0.2467
Albania - Fixed - Amc,35539361,0.2467
Albania - Fixed - Amc,35539450,0.2467
Albania - Fixed - Amc,35539560,0.2467
Albania - Fixed - Amc,35539640,0.2467
Albania - Fixed - Amc,35539690,0.2467
Albania - Fixed - Amc,35539740,0.2467
Albania - Fixed - Amc,35539790,0.2467
Albania - Fixed - Amc,35539823,0.2467
Albania - Fixed - Amc,35539850,0.2467
Albania - Fixed - Amc,35539880,0.2467
Albania - Fixed - Amc,3554630,0.2467
Albania - Fixed - Amc,3554631,0.2467
Albania - Fixed - Amc,3554632,0.2467
Albania - Fixed - Amc,3554633,0.2467
Albania - Fixed - Amc,35547210,0.2467
Albania - Fixed - Amc,35547425,0.2467
Albania - Fixed - Amc,35547550,0.2467
Albania - Fixed - Amc,35547700,0.2467
Albania - Fixed - Amc,35547870,0.2467
Albania - Fixed - Amc,35547950,0.2467
Albania - Fixed - Amc,35548270,0.2467
Albania - Fixed - Amc,35548271,0.2467
Albania - Fixed - Amc,35548272,0.2467
Albania - Fixed - Amc,35548570,0.2467
Albania - Fixed - Amc,35548660,0.2467
Albania - Fixed - Amc,35548750,0.2467
Albania - Fixed - Amc,35548855,0.2467
Albania - Fixed - Amc,35548935,0.2467
Albania - Fixed - Amc,35548936,0.2467
Albania - Fixed - Amc,35549250,0.2467
Albania - Fixed - Amc,35549440,0.2467
Albania - Fixed - Amc,35549560,0.2467
Albania - Fixed - Amc,35549730,0.2467
Albania - Fixed - Amc,35549830,0.2467
Albania - Fixed - Amc,35549930,0.2467
Albania - Fixed - Amc,3555114,0.2467
Albania - Fixed - Amc,35551240,0.2467
Albania - Fixed - Amc,35551241,0.2467
Albania - Fixed - Amc,35551360,0.2467
Albania - Fixed - Amc,35551361,0.2467
Albania - Fixed - Amc,35551460,0.2467
Albania - Fixed - Amc,35551461,0.2467
Albania - Fixed - Amc,3555263,0.2467
Albania - Fixed - Amc,3555264,0.2467
Albania - Fixed - Amc,3555370,0.2467
Albania - Fixed - Amc,3555490,0.2467
Albania - Fixed - Amc,3555491,0.2467
Albania - Fixed - Amc,3555540,0.2467
Albania - Fixed - Amc,35556150,0.2467
Albania - Fixed - Amc,35556240,0.2467
Albania - Fixed - Amc,35556293,0.2467
Albania - Fixed - Amc,35556340,0.2467
Albania - Fixed - Amc,35556445,0.2467
Albania - Fixed - Amc,35556465,0.2467
Albania - Fixed - Amc,35556550,0.2467
Albania - Fixed - Amc,35556583,0.2467
Albania - Fixed - Amc,35557043,0.2467
Albania - Fixed - Amc,35557070,0.2467
Albania - Fixed - Amc,35557094,0.2467
Albania - Fixed - Amc,35557180,0.2467
Albania - Fixed - Amc,35557260,0.2467
Albania - Fixed - Amc,35557390,0.2467
Albania - Fixed - Amc,35557463,0.2467
Albania - Fixed - Amc,35557464,0.2467
Albania - Fixed - Amc,35557543,0.2467
Albania - Fixed - Amc,35557544,0.2467
Albania - Fixed - Amc,35557584,0.2467
Albania - Fixed - Amc,35557643,0.2467
Albania - Fixed - Amc,35557644,0.2467
Albania - Fixed - Amc,35557683,0.2467
Albania - Fixed - Amc,35557770,0.2467
Albania - Fixed - Amc,35557771,0.2467
Albania - Fixed - Amc,35557843,0.2467
Albania - Fixed - Amc,35557865,0.2467
Albania - Fixed - Amc,35557943,0.2467
Albania - Fixed - Amc,35557963,0.2467
Albania - Fixed - Amc,35557993,0.2467
Albania - Fixed - Amc,35558023,0.2467
Albania - Fixed - Amc,35558073,0.2467
Albania - Fixed - Amc,35558150,0.2467
Albania - Fixed - Amc,35558151,0.2467
Albania - Fixed - Amc,35558250,0.2467
Albania - Fixed - Amc,35558323,0.2467
Albania - Fixed - Amc,35558373,0.2467
Albania - Fixed - Amc,35558424,0.2467
Albania - Fixed - Amc,35558460,0.2467
Albania - Fixed - Amc,35558484,0.2467
Albania - Fixed - Amc,35558494,0.2467
Albania - Fixed - Amc,35558540,0.2467
Albania - Fixed - Amc,35558564,0.2467
Albania - Fixed - Amc,35558580,0.2467
Albania - Fixed - Amc,35558594,0.2467
Albania - Fixed - Amc,35558624,0.2467
Albania - Fixed - Amc,35558670,0.2467
Albania - Fixed - Amc,35558693,0.2467
Albania - Fixed - Amc,35558724,0.2467
Albania - Fixed - Amc,35558764,0.2467
Albania - Fixed - Amc,35558790,0.2467
Albania - Fixed - Amc,35558824,0.2467
Albania - Fixed - Amc,35558842,0.2467
Albania - Fixed - Amc,35558852,0.2467
Albania - Fixed - Amc,35558882,0.2467
Albania - Fixed - Amc,35558924,0.2467
Albania - Fixed - Amc,35558953,0.2467
Albania - Fixed - Amc,35558983,0.2467
Albania - Fixed - Amc,35559150,0.2467
Albania - Fixed - Amc,35559240,0.2467
Albania - Fixed - Amc,35559324,0.2467
Albania - Fixed - Amc,35559360,0.2467
Albania - Fixed - Amc,35559394,0.2467
Albania - Fixed - Amc,35559424,0.2467
Albania - Fixed - Amc,35559462,0.2467
Albania - Fixed - Amc,35559492,0.2467
Albania - Fixed - Amc,35559540,0.2467
Albania - Fixed - Amc,35559572,0.2467
Albania - Fixed - Amc,35559622,0.2467
Albania - Fixed - Amc,35559664,0.2467
Albania - Fixed - Amc,35559674,0.2467
Albania - Fixed - Amc,35559684,0.2467
Albania - Fixed - Amc,35559694,0.2467
Albania - Fixed - Amc,35559722,0.2467
Albania - Fixed - Amc,35559754,0.2467
Albania - Fixed - Amc,35559770,0.2467
Albania - Fixed - Amc,35559794,0.2467
Albania - Fixed - Amc,35572780,0.2467
Albania - Fixed - Amc,35581140,0.2467
Albania - Fixed - Amc,35581141,0.2467
Albania - Fixed - Amc,35581240,0.2467
Albania - Fixed - Amc,35581241,0.2467
Albania - Fixed - Amc,35581340,0.2467
Albania - Fixed - Amc,35581341,0.2467
Albania - Fixed - Amc,35581450,0.2467
Albania - Fixed - Amc,35581451,0.2467
Albania - Fixed - Amc,35581540,0.2467
Albania - Fixed - Amc,3558290,0.2467
Albania - Fixed - Amc,3558291,0.2467
Albania - Fixed - Amc,3558340,0.2467
Albania - Fixed - Amc,3558460,0.2467
Albania - Fixed - Amc,3558550,0.2467
Albania - Fixed - Amc,35586022,0.2467
Albania - Fixed - Amc,35586070,0.2467
Albania - Fixed - Amc,35586082,0.2467
Albania - Fixed - Amc,35586150,0.2467
Albania - Fixed - Amc,35586260,0.2467
Albania - Fixed - Amc,35586344,0.2467
Albania - Fixed - Amc,35586372,0.2467
Albania - Fixed - Amc,35586424,0.2467
Albania - Fixed - Amc,35586462,0.2467
Albania - Fixed - Amc,35586472,0.2467
Albania - Fixed - Amc,35586494,0.2467
Albania - Fixed - Amc,35586524,0.2467
Albania - Fixed - Amc,35586572,0.2467
Albania - Fixed - Amc,35586582,0.2467
Albania - Fixed - Amc,35586622,0.2467
Albania - Fixed - Amc,35586672,0.2467
Albania - Fixed - Amc,35586750,0.2467
Albania - Fixed - Amc,35586796,0.2467
Albania - Fixed - Amc,35586850,0.2467
Albania - Fixed - Amc,35586892,0.2467
Albania - Fixed - Amc,35586922,0.2467
Albania - Fixed - Amc,35586972,0.2467
Albania - Fixed - Amc,35587150,0.2467
Albania - Fixed - Amc,35587151,0.2467
Albania - Fixed - Amc,35587174,0.2467
Albania - Fixed - Amc,35587184,0.2467
Albania - Fixed - Amc,35587194,0.2467
Albania - Fixed - Amc,35587224,0.2467
Albania - Fixed - Amc,35587270,0.2467
Albania - Fixed - Amc,35587294,0.2467
Albania - Fixed - Amc,35587322,0.2467
Albania - Fixed - Amc,35587392,0.2467
Albania - Fixed - Amc,35587442,0.2467
Albania - Fixed - Amc,35587482,0.2467
Albania - Fixed - Amc,35587540,0.2467
Albania - Fixed - Amc,35587622,0.2467
Albania - Fixed - Amc,35587652,0.2467
Albania - Fixed - Amc,35587672,0.2467
Albania - Fixed - Amc,35587692,0.2467
Albania - Fixed - Amc,35587722,0.2467
Albania - Fixed - Amc,35587760,0.2467
Albania - Fixed - Amc,35587790,0.2467
Albania - Fixed - Amc,35588140,0.2467
Albania - Fixed - Amc,35588194,0.2467
Albania - Fixed - Amc,35588222,0.2467
Albania - Fixed - Amc,35588262,0.2467
Albania - Fixed - Amc,35588274,0.2467
Albania - Fixed - Amc,35588294,0.2467
Albania - Fixed - Amc,35588324,0.2467
Albania - Fixed - Amc,35588364,0.2467
Albania - Fixed - Amc,35588372,0.2467
Albania - Fixed - Amc,35588392,0.2467
Albania - Fixed - Amc,35588440,0.2467
Albania - Fixed - Amc,35588480,0.2467
Albania - Fixed - Amc,35588540,0.2467
Albania - Fixed - Amc,35588590,0.2467
Albania - Fixed - Amc,35588640,0.2467
Albania - Fixed - Amc,35588682,0.2467
Albania - Fixed - Amc,35588692,0.2467
Albania - Fixed - Amc,35588722,0.2467
Albania - Fixed - Amc,35588750,0.2467
Albania - Fixed - Amc,35588770,0.2467
Albania - Fixed - Amc,35588790,0.2467
Albania - Fixed - Amc,35589140,0.2467
Albania - Fixed - Amc,35589164,0.2467
Albania - Fixed - Amc,35589192,0.2467
Albania - Fixed - Amc,35589224,0.2467
Albania - Fixed - Amc,35589280,0.2467
Albania - Fixed - Amc,35589324,0.2467
Albania - Fixed - Amc,35589422,0.2467
Albania - Fixed - Amc,35589480,0.2467
Albania - Fixed - Amc,35589524,0.2467
Albania - Fixed - Amc,35589562,0.2467
Albania - Fixed - Amc,35589590,0.2467
Albania - Fixed - Olo,3554249,0.6462
Albania - Fixed - Olo,3554250,0.6462
Albania - Fixed - Olo,3554251,0.6462
Albania - Fixed - Olo,3554252,0.6462
Albania - Fixed - Tirana,355422,0.2252
Albania - Fixed - Tirana,355423,0.2252
Albania - Fixed - Tirana,355424,0.2252
Albania - Mobile - Amc,35568,0.54401
Albania - Mobile - Eagle,35567,0.4932
Albania - Mobile - Plus,35566,0.479
Albania - Mobile - Vodafone,35569,0.50671
Algeria - Fixed,213,0.1087
Algeria - Mobile,21331,0.6168
Algeria - Mobile,213982,0.6168
Algeria - Mobile,213983,0.6168
Algeria - Mobile - CAT,2139619,0.6168
Algeria - Mobile - Djezzy,21377,0.53491
Algeria - Mobile - Djezzy,21378,0.53491
Algeria - Mobile - Djezzy,21379,0.53491
Algeria - Mobile - Mobilis,2136,0.5567
Algeria - Mobile - Ooredoo,2135,0.85
American Samoa - Fixed,1684,0.195
American Samoa - Mobile,16842,0.195
American Samoa - Mobile,168473,0.195
Andorra - Fixed,376,0.02041
Andorra - Mobile,3763,0.1829
Andorra - Mobile,3764,0.1829
Andorra - Mobile,3766,0.1829
Angola - Fixed,244,0.0564
Angola - Mobile - Movicel,24491,0.13221
Angola - Mobile - Movicel,24499,0.13221
Angola - Mobile - Unitel,24492,0.1432
Angola - Mobile - Unitel,24493,0.1432
Angola - Mobile - Unitel,24494,0.1432
Anguilla - Fixed,1264,0.3135
Anguilla - Mobile,1264235,0.3142
Anguilla - Mobile,1264469,0.3142
Anguilla - Mobile,1264476,0.3142
Anguilla - Mobile,1264536,0.3142
Anguilla - Mobile,1264537,0.3142
Anguilla - Mobile,1264538,0.3142
Anguilla - Mobile,1264539,0.3142
Anguilla - Mobile,1264543,0.3142
Anguilla - Mobile,1264729,0.3142
Anguilla - Mobile,1264772,0.3142
Anguilla - Mobile - Digicel,1264581,0.3142
Anguilla - Mobile - Digicel,1264582,0.3142
Anguilla - Mobile - Digicel,1264583,0.3142
Anguilla - Mobile - Digicel,1264584,0.3142
Antarctica - Fixed - All Country,6721,1.661
Antigua And Barbuda - Fixed,1268,0.2689
Antigua And Barbuda - Mobile,1268464,0.2959
Antigua And Barbuda - Mobile,1268716,0.2959
Antigua And Barbuda - Mobile,1268717,0.2959
Antigua And Barbuda - Mobile,1268718,0.2959
Antigua And Barbuda - Mobile,1268719,0.2959
Antigua And Barbuda - Mobile,126872,0.2959
Antigua And Barbuda - Mobile,1268732,0.2959
Antigua And Barbuda - Mobile,1268734,0.2959
Antigua And Barbuda - Mobile,1268736,0.2959
Antigua And Barbuda - Mobile,1268764,0.2959
Antigua And Barbuda - Mobile,126877,0.2959
Antigua And Barbuda - Mobile,1268780,0.2959
Antigua And Barbuda - Mobile,1268781,0.2959
Antigua And Barbuda - Mobile,1268782,0.2959
Antigua And Barbuda - Mobile,1268783,0.2959
Antigua And Barbuda - Mobile,1268784,0.2959
Antigua And Barbuda - Mobile,1268785,0.2959
Antigua And Barbuda - Mobile,1268786,0.2959
Antigua And Barbuda - Mobile,1268788,0.2959
Antigua And Barbuda - Mobile,1268789,0.2959
Argentina - Fixed,54,0.0329
Argentina - Fixed - Buenos Aires,5411,0.0035
Argentina - Fixed - Central,54237,0.0092
Argentina - Fixed - Central,54249,0.0092
Argentina - Fixed - Central,54264,0.0092
Argentina - Fixed - Central,54332,0.0092
Argentina - Fixed - Central,54336,0.0092
Argentina - Fixed - Central,54343,0.0092
Argentina - Fixed - Central,543462,0.0092
Argentina - Fixed - Central,543464,0.0092
Argentina - Fixed - Central,543476,0.0092
Argentina - Fixed - Central,543571,0.0092
Argentina - Fixed - Central,54362,0.0092
Argentina - Fixed - Central,543784,0.0092
Argentina - Fixed - Central,54379,0.0092
Argentina - Fixed - Corridor,54221,0.0092
Argentina - Fixed - Corridor,54223,0.0092
Argentina - Fixed - Corridor,54230,0.0092
Argentina - Fixed - Corridor,54236,0.0092
Argentina - Fixed - Corridor,54261,0.0092
Argentina - Fixed - Corridor,54291,0.0092
Argentina - Fixed - Corridor,54299,0.0092
Argentina - Fixed - Corridor,54341,0.0092
Argentina - Fixed - Corridor,54342,0.0092
Argentina - Fixed - Corridor,54348,0.0092
Argentina - Fixed - Corridor,54351,0.0092
Argentina - Fixed - Corridor,54353,0.0092
Argentina - Fixed - Corridor,543541,0.0092
Argentina - Fixed - Corridor,543543,0.0092
Argentina - Fixed - Corridor,54358,0.0092
Argentina - Mobile,549,0.2255
Argentina - Premium - Special Services,54115519,0.1872
Argentina - Premium - Special Services,54116261,0.1872
Argentina - Premium - Special Services,54221587,0.1872
Armenia - Fixed,374,0.2504
Armenia - Fixed - Karabakh,37447,0.1285
Armenia - Fixed - Non Geographical,37460,0.25
Armenia - Fixed - Yerevan,37410,0.2434
Armenia - Mobile - Armentel,37443,0.3085
Armenia - Mobile - Armentel,37491,0.3085
Armenia - Mobile - Armentel,37496,0.3085
Armenia - Mobile - Armentel,37499,0.3085
Armenia - Mobile - Karabakh,37497,0.2011
Armenia - Mobile - Orange,37441,0.28911
Armenia - Mobile - Orange,37455,0.28911
Armenia - Mobile - Orange,37495,0.28911
Armenia - Mobile - Viva Cell,37449,0.3066
Armenia - Mobile - Viva Cell,37477,0.3066
Armenia - Mobile - Viva Cell,37493,0.3066
Armenia - Mobile - Viva Cell,37494,0.3066
Armenia - Mobile - Viva Cell,37498,0.3066
Aruba - Fixed,297,0.29061
Aruba - Mobile,29756,0.2859
Aruba - Mobile,29759,0.2859
Aruba - Mobile,297600,0.2859
Aruba - Mobile,297622,0.2859
Aruba - Mobile,29766,0.2859
Aruba - Mobile,29769,0.2859
Aruba - Mobile,29799,0.2859
Aruba - Mobile - Digicel,29763,0.2791
Aruba - Mobile - Digicel,29764,0.2791
Aruba - Mobile - Digicel,29773,0.2791
Aruba - Mobile - Digicel,29774,0.2791
Australia - Fixed,61,0.0134
Australia - Mobile,614,0.0456
Australia - Mobile - Lyca,61469,0.0456
Australia - Mobile - Lyca,61470,0.0456
Australia - Mobile - Optus,61401,0.0456
Australia - Mobile - Optus,61402,0.0456
Australia - Mobile - Optus,61403,0.0456
Australia - Mobile - Optus,61411,0.0456
Australia - Mobile - Optus,61412,0.0456
Australia - Mobile - Optus,61413,0.0456
Australia - Mobile - Optus,61421,0.0456
Australia - Mobile - Optus,61422,0.0456
Australia - Mobile - Optus,61423,0.0456
Australia - Mobile - Optus,61431,0.0456
Australia - Mobile - Optus,61432,0.0456
Australia - Mobile - Optus,61434,0.0456
Australia - Mobile - Optus,61435,0.0456
Australia - Mobile - Optus,61466,0.0456
Australia - Mobile - Optus,614683,0.0456
Australia - Mobile - Optus,614684,0.0456
Australia - Mobile - Optus,614685,0.0456
Australia - Mobile - Optus,614686,0.0456
Australia - Mobile - Optus,614687,0.0456
Australia - Mobile - Optus,614688,0.0456
Australia - Mobile - Optus,614689,0.0456
Australia - Mobile - Optus,61478,0.0456
Australia - Mobile - Optus,614790,0.0456
Australia - Mobile - Optus,614791,0.0456
Australia - Mobile - Optus,61481,0.0456
Australia - Mobile - Optus,61482,0.0456
Australia - Mobile - Satellite,6114,0.0517
Australia - Mobile - Sat Iterra,611471,2.0196
Australia - Mobile - Telstra,61400,0.0456
Australia - Mobile - Telstra,61407,0.0456
Australia - Mobile - Telstra,61408,0.0456
Australia - Mobile - Telstra,61409,0.0456
Australia - Mobile - Telstra,61417,0.0456
Australia - Mobile - Telstra,61418,0.0456
Australia - Mobile - Telstra,61419,0.0456
Australia - Mobile - Telstra,61427,0.0456
Australia - Mobile - Telstra,61428,0.0456
Australia - Mobile - Telstra,61429,0.0456
Australia - Mobile - Telstra,61437,0.0456
Australia - Mobile - Telstra,61438,0.0456
Australia - Mobile - Telstra,61439,0.0456
Australia - Mobile - Telstra,614444,0.0456
Australia - Mobile - Telstra,61447,0.0456
Australia - Mobile - Telstra,61448,0.0456
Australia - Mobile - Telstra,61455,0.0456
Australia - Mobile - Telstra,61456,0.0456
Australia - Mobile - Telstra,61457,0.0456
Australia - Mobile - Telstra,61458,0.0456
Australia - Mobile - Telstra,61459,0.0456
Australia - Mobile - Telstra,61467,0.0456
Australia - Mobile - Telstra,614725,0.0456
Australia - Mobile - Telstra,614726,0.0456
Australia - Mobile - Telstra,614727,0.0456
Australia - Mobile - Telstra,614728,0.0456
Australia - Mobile - Telstra,614729,0.0456
Australia - Mobile - Telstra,61473,0.0456
Australia - Mobile - Telstra,61474,0.0456
Australia - Mobile - Telstra,61475,0.0456
Australia - Mobile - Telstra,61476,0.0456
Australia - Mobile - Telstra,61477,0.0456
Australia - Mobile - Telstra,61484,0.0456
Australia - Mobile - Telstra,61487,0.0456
Australia - Mobile - Telstra,614880,0.0456
Australia - Mobile - Telstra,614881,0.0456
Australia - Mobile - Telstra,614882,0.0456
Australia - Mobile - Telstra,614883,0.0456
Australia - Mobile - Telstra,614884,0.0456
Australia - Mobile - Telstra,614885,0.0456
Australia - Mobile - Telstra,614886,0.0456
Australia - Mobile - Telstra,614887,0.0456
Australia - Mobile - Telstra,614889,0.0456
Australia - Mobile - Telstra,61490,0.0456
Australia - Mobile - Telstra,614910,0.0456
Australia - Mobile - Telstra,614911,0.0456
Australia - Mobile - Telstra,614912,0.0456
Australia - Mobile - Telstra,614913,0.0456
Australia - Mobile - Telstra,614914,0.0456
Australia - Mobile - Telstra,61497,0.0456
Australia - Mobile - Telstra,61498,0.0456
Australia - Mobile - Telstra,61499,0.0456
Australia - Premium - Special Services,6113,0.029
Austria - Fixed,43,0.1613
Austria - Fixed - Corporate,43501,0.15841
Austria - Fixed - Corporate,43502,0.15841
Austria - Fixed - Corporate,43503,0.15841
Austria - Fixed - Corporate,43504,0.15841
Austria - Fixed - Corporate,43505,0.15841
Austria - Fixed - Corporate,43506,0.15841
Austria - Fixed - Corporate,43507,0.15841
Austria - Fixed - Corporate,43508,0.15841
